Real Rating,Predicted Rating,Assertion,Audit Reasons,Iteration,StartTime,EndTime,Duration
1,2,False,['Negative Sentiment'],21,1729432502.0206323,1729432513.2399852,11.219352960586548
1,3,False,['Neutral Sentiment'],22,1729432513.2399852,1729432520.6570737,7.417088508605957
1,3,False,['Neutral Sentiment'],23,1729432520.6570737,1729432528.4433684,7.78629469871521
1,2,False,['Negative Sentiment'],24,1729432528.4433684,1729432539.2659147,10.822546243667603
1,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",25,1729432539.2664192,1729432550.6705298,11.404110670089722
1,4,False,['Lack of Engagement'],26,1729432550.6705298,1729432559.721572,9.051042079925537
1,1,True,['Negative Sentiment'],27,1729432559.721572,1729432569.7132628,9.991690874099731
1,4,False,"['Negative Sentiment', 'Plot Dissatisfaction']",28,1729432569.7132628,1729432576.49037,6.777107238769531
1,3,False,['Neutral Sentiment'],29,1729432576.4914596,1729432586.1747375,9.68327784538269
1,4,False,"['Lack of Engagement', 'Pacing Issues']",30,1729432586.1747375,1729432597.1281123,10.953374862670898
1,3,False,['Neutral Sentiment'],31,1729432597.1281123,1729432603.0300212,5.901908874511719
1,2,False,['Negative Sentiment'],32,1729432603.0300627,1729432612.5389206,9.50885796546936
1,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",33,1729432612.5389206,1729432622.8809447,10.342024087905884
1,2,False,['Negative Sentiment'],34,1729432622.8809447,1729432632.8228865,9.941941738128662
1,2,False,['Negative Sentiment'],35,1729432632.8228865,1729432645.552039,12.72915244102478
1,1,True,['Negative Sentiment'],36,1729432645.552039,1729432655.6444597,10.092420816421509
1,1,True,"['Negative Sentiment', 'Character Dissatisfaction']",37,1729432655.6444597,1729432661.9981568,6.353697061538696
1,2,False,['Negative Sentiment'],38,1729432661.9981568,1729432666.6374545,4.639297723770142
1,2,False,['Negative Sentiment'],39,1729432666.6379576,1729432671.1819966,4.544039011001587
1,1,True,['Negative Sentiment'],40,1729432671.1819966,1729432676.249398,5.06740140914917
1,1,True,['Negative Sentiment'],41,1729432676.249398,1729432681.829401,5.580003023147583
1,2,False,"['Negative Sentiment', 'Recommendation Hesitation']",42,1729432681.829401,1729432687.6508687,5.821467638015747
1,1,True,['Negative Sentiment'],43,1729432687.6508687,1729432692.178264,4.527395248413086
1,1,True,['Negative Sentiment'],44,1729432692.178264,1729432697.7310505,5.552786588668823
1,2,False,"['Negative Sentiment', 'Recommendation Hesitation']",45,1729432697.7310505,1729432709.3010592,11.570008754730225
1,1,True,['Negative Sentiment'],46,1729432709.3010592,1729432719.2623186,9.961259365081787
1,1,True,"['Negative Sentiment', 'Plot Dissatisfaction']",47,1729432719.2623186,1729432726.1966608,6.9343421459198
1,1,True,"['Negative Sentiment', 'Recommendation Hesitation']",48,1729432726.1966608,1729432731.6356483,5.438987493515015
1,1,True,['Negative Sentiment'],49,1729432731.6356483,1729432736.4448028,4.809154510498047
1,1,True,['Negative Sentiment'],50,1729432736.4453087,1729432746.0411496,9.59584093093872
1,2,False,['Negative Sentiment'],51,1729432746.0411496,1729432756.8064277,10.765278100967407
1,2,False,['Recommendation Hesitation'],52,1729432756.8064277,1729432768.1110728,11.30464506149292
1,2,False,['Character Dissatisfaction'],53,1729432768.1110728,1729432778.5772822,10.466209411621094
1,2,False,['Negative Sentiment'],54,1729432778.5772822,1729432789.7624624,11.185180187225342
1,1,True,['Negative Sentiment'],55,1729432789.7624624,1729432799.3709064,9.608443975448608
1,2,False,['Negative Sentiment'],56,1729432799.3714364,1729432808.3941271,9.022690773010254
1,2,False,['Negative Sentiment'],57,1729432808.3941271,1729432819.1703155,10.776188373565674
1,1,True,['Negative Sentiment'],58,1729432819.1703155,1729432828.2137442,9.043428659439087
1,2,False,['Negative Sentiment'],59,1729432828.2137442,1729432839.016451,10.802706718444824
1,2,False,['Negative Sentiment'],60,1729432839.0169544,1729432848.943005,9.926050662994385
1,3,False,['Neutral Sentiment'],61,1729432848.943005,1729432859.6033716,10.660366535186768
1,1,True,['Negative Sentiment'],62,1729432859.6033716,1729432868.2548342,8.65146255493164
1,2,False,"['Plot Dissatisfaction', 'Recommendation Hesitation']",63,1729432868.2548342,1729432878.5659518,10.31111764907837
1,3,False,['Neutral Sentiment'],64,1729432878.5659518,1729432889.5962806,11.030328750610352
1,3,False,['Neutral Sentiment'],65,1729432889.5962806,1729432901.2347488,11.638468265533447
1,2,False,['Negative Sentiment'],66,1729432901.2352903,1729432911.3907018,10.1554114818573
1,2,False,['Character Dissatisfaction'],67,1729432911.3907018,1729432919.979574,8.588872194290161
1,1,True,['Negative Sentiment'],68,1729432919.979574,1729432928.2089593,8.229385375976562
1,2,False,['Negative Sentiment'],69,1729432928.2089593,1729432936.711419,8.50245976448059
1,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",70,1729432936.711924,1729432946.3573043,9.64538025856018
1,2,False,"['Negative Sentiment', 'Recommendation Hesitation']",71,1729432946.3573043,1729432955.8128514,9.455547094345093
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",72,1729432955.8128514,1729432964.9093356,9.096484184265137
1,2,False,['Negative Sentiment'],73,1729432964.9093356,1729432972.3254883,7.416152715682983
1,5,False,['Negative Sentiment'],74,1729432972.3254883,1729432980.303277,7.977788686752319
1,1,True,['Negative Sentiment'],75,1729432980.303277,1729432988.913102,8.609824895858765
1,2,False,['Negative Sentiment'],76,1729432988.9136298,1729432998.0627027,9.149072885513306
1,4,False,['Positive Sentiment'],77,1729432998.0627027,1729433006.7272499,8.664547204971313
1,1,True,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",78,1729433006.7272499,1729433015.7279704,9.000720500946045
1,3,False,['Neutral Sentiment'],79,1729433015.7279704,1729433026.794154,11.06618356704712
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",80,1729433026.794154,1729433037.4793878,10.68523383140564
1,1,True,['Negative Sentiment'],81,1729433037.4793878,1729433047.1862519,9.70686411857605
1,2,False,['Negative Sentiment'],82,1729433047.1862519,1729433056.3718667,9.185614824295044
1,2,False,['Negative Sentiment'],83,1729433056.3718667,1729433064.7941673,8.422300577163696
1,1,True,['Negative Sentiment'],84,1729433064.7941673,1729433072.7577987,7.9636313915252686
1,2,False,['Negative Sentiment'],85,1729433072.7577987,1729433082.2118504,9.454051733016968
1,1,True,['Negative Sentiment'],86,1729433082.2118504,1729433091.3997052,9.187854766845703
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",87,1729433091.4002085,1729433100.3309526,8.930744171142578
1,1,True,['Negative Sentiment'],88,1729433100.3309526,1729433109.2976332,8.966680526733398
1,1,True,"['Negative Sentiment', 'Character Dissatisfaction']",89,1729433109.2976332,1729433117.1184826,7.820849418640137
1,2,False,['Negative Sentiment'],90,1729433117.1184826,1729433126.4181373,9.299654722213745
1,2,False,['Negative Sentiment'],91,1729433126.4181373,1729433135.9862545,9.568117141723633
1,1,True,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction', 'Lack of Engagement']",92,1729433135.987267,1729433145.1005373,9.113270282745361
1,5,False,['Negative Sentiment'],93,1729433145.1005373,1729433153.5293834,8.42884612083435
1,2,False,['Negative Sentiment'],94,1729433153.5293834,1729433162.5570962,9.02771282196045
1,1,True,['Negative Sentiment'],95,1729433162.5575998,1729433170.967699,8.410099267959595
1,1,True,['Negative Sentiment'],96,1729433170.967699,1729433178.9587634,7.9910643100738525
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction']",97,1729433178.9587634,1729433187.0631266,8.104363203048706
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction']",98,1729433187.0631266,1729433194.9987726,7.935646057128906
1,4,False,['Negative Sentiment'],99,1729433194.9987726,1729433203.4432652,8.44449257850647
1,5,False,[],100,1729433203.4432652,1729433209.4124997,5.969234466552734
