Real Rating,Predicted Rating,Assertion,Audit Reasons,Iteration,StartTime,EndTime,Duration
1,2,False,['Negative Sentiment'],107,1729437211.578764,1729437220.136573,8.557809114456177
1,3,False,['Neutral Sentiment'],108,1729437220.136573,1729437229.7559566,9.619383573532104
1,2,False,['Negative Sentiment'],109,1729437229.7559566,1729437239.3064122,9.550455570220947
1,2,False,['Negative Sentiment'],110,1729437239.3064122,1729437249.111132,9.804719686508179
1,2,False,['Negative Sentiment'],111,1729437249.111132,1729437257.8305912,8.719459295272827
1,3,False,"['Neutral Sentiment', 'Lack of Engagement']",112,1729437257.8315904,1729437265.4670587,7.635468244552612
1,4,False,"['Positive Sentiment', 'Plot Dissatisfaction']",113,1729437265.4670587,1729437276.0930307,10.625972032546997
1,4,False,['Negative Sentiment'],114,1729437276.0930307,1729437284.6140769,8.521046161651611
1,4,False,['Positive Sentiment'],115,1729437284.6140769,1729437292.6926227,8.078545808792114
1,1,True,['Negative Sentiment'],116,1729437292.6926227,1729437303.5693884,10.876765727996826
1,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",117,1729437303.5693884,1729437312.392606,8.823217630386353
1,3,False,['Neutral Sentiment'],118,1729437312.392606,1729437321.6981108,9.30550479888916
1,3,False,['Neutral Sentiment'],119,1729437321.6981108,1729437331.6823547,9.984243869781494
1,2,False,['Negative Sentiment'],120,1729437331.6823547,1729437341.9126241,10.230269432067871
1,2,False,['Negative Sentiment'],121,1729437341.9126241,1729437352.6441824,10.731558322906494
1,4,False,['Neutral Sentiment'],122,1729437352.6441824,1729437363.9406922,11.296509742736816
1,3,False,['Neutral Sentiment'],123,1729437363.9406922,1729437374.2339299,10.293237686157227
1,2,False,"['DNF at 33%', 'Negative Sentiment']",124,1729437374.2339299,1729437383.6554458,9.421515941619873
1,1,True,['Negative Sentiment'],125,1729437383.6554458,1729437394.5487347,10.893288850784302
1,2,False,['Negative Sentiment'],126,1729437394.5487347,1729437404.3627381,9.814003467559814
1,2,False,['Negative Sentiment'],127,1729437404.3632596,1729437413.7211766,9.357917070388794
1,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",128,1729437413.7211766,1729437422.1853013,8.46412467956543
1,1,True,"['Negative Sentiment', 'Character Dissatisfaction']",129,1729437422.1853013,1729437432.509832,10.324530601501465
1,2,False,['Negative Sentiment'],130,1729437432.509832,1729437441.442646,8.932814121246338
1,2,False,['Character Dissatisfaction'],131,1729437441.442646,1729437452.1674037,10.724757671356201
1,2,False,"['Negative Sentiment', 'Recommendation Hesitation']",132,1729437452.1674037,1729437462.0978124,9.930408716201782
1,2,False,['Negative Sentiment'],133,1729437462.0978124,1729437471.626746,9.52893352508545
1,2,False,['Negative Sentiment'],134,1729437471.626746,1729437482.023004,10.396258115768433
1,2,False,"['Negative Sentiment', 'Lack of Engagement']",135,1729437482.0233335,1729437489.482499,7.459165334701538
1,4,False,['Neutral Sentiment'],136,1729437489.482499,1729437498.9485781,9.466079235076904
1,1,True,['Negative Sentiment'],137,1729437498.949082,1729437507.256734,8.307651996612549
1,2,False,['Negative Sentiment'],138,1729437507.256734,1729437517.3112574,10.054523468017578
1,5,False,"['Positive Sentiment', 'General Enjoyment']",139,1729437517.3112574,1729437526.8976014,9.586344003677368
1,4,False,['Positive Sentiment'],140,1729437526.8976014,1729437544.8381636,17.94056224822998
1,2,False,['Negative Sentiment'],141,1729437544.8381636,1729437554.1632652,9.325101613998413
1,2,False,['Negative Sentiment'],142,1729437554.1632652,1729437563.172757,9.009491682052612
1,1,True,['Negative Sentiment'],143,1729437563.172757,1729437574.0313725,10.858615636825562
1,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",144,1729437574.0313725,1729437583.1645193,9.1331467628479
1,5,False,['Positive Sentiment'],145,1729437583.1645193,1729437592.974219,9.809699773788452
1,3,False,"['Neutral Sentiment', 'Lack of Engagement']",146,1729437592.974724,1729437602.8383427,9.863618612289429
1,2,False,['Negative Sentiment'],147,1729437602.8383427,1729437610.3847435,7.546400785446167
1,2,False,['Negative Sentiment'],148,1729437610.3847435,1729437617.9834862,7.598742723464966
1,2,False,['Negative Sentiment'],149,1729437617.9834862,1729437626.944507,8.961020708084106
2,3,False,['Neutral Sentiment'],150,1729437626.944507,1729437634.647302,7.702795028686523
2,1,False,['Negative Sentiment'],151,1729437634.647302,1729437642.9287176,8.281415700912476
2,2,True,"['Negative Sentiment', 'Plot Dissatisfaction']",152,1729437642.9287176,1729437652.5484703,9.619752645492554
2,4,False,['Positive Sentiment'],153,1729437652.5484703,1729437662.085735,9.537264823913574
2,2,True,['Negative Sentiment'],154,1729437662.085735,1729437670.7040782,8.618343114852905
2,2,True,['Negative Sentiment'],155,1729437670.7040782,1729437678.4965143,7.792436122894287
2,3,False,['Plot Dissatisfaction'],156,1729437678.4965894,1729437688.0394268,9.542837381362915
2,2,True,['Negative Sentiment'],157,1729437688.0394268,1729437696.837241,8.797814130783081
2,2,True,['Negative Sentiment'],158,1729437696.837241,1729437705.9789493,9.141708374023438
2,3,False,['Neutral Sentiment'],159,1729437705.9789493,1729437715.112292,9.133342742919922
2,2,True,['Character Dissatisfaction'],160,1729437715.112292,1729437724.2027025,9.090410470962524
2,2,True,['Negative Sentiment'],161,1729437724.2027025,1729437732.3214054,8.11870288848877
2,3,False,['Neutral Sentiment'],162,1729437732.3214054,1729437741.7655764,9.444170951843262
2,2,True,['Negative Sentiment'],163,1729437741.7655764,1729437749.0386915,7.273115158081055
2,2,True,['Negative Sentiment'],164,1729437749.0386915,1729437756.433983,7.395291566848755
2,3,False,['Neutral Sentiment'],165,1729437756.434454,1729437764.7941232,8.359669208526611
2,4,False,['Positive Sentiment'],166,1729437764.7941232,1729437774.4846206,9.690497398376465
2,3,False,['Neutral Sentiment'],167,1729437774.4846206,1729437785.7346807,11.250060081481934
2,3,False,['Neutral Sentiment'],168,1729437785.7346807,1729437794.8086038,9.073923110961914
2,2,True,['Negative Sentiment'],169,1729437794.8086038,1729437803.9225006,9.11389684677124
2,4,False,['Positive Sentiment'],170,1729437803.9225006,1729437815.4254124,11.502911806106567
2,2,True,['Negative Sentiment'],171,1729437815.4254124,1729437826.7089682,11.283555746078491
2,4,False,"['Positive Sentiment', 'Plot Dissatisfaction']",172,1729437826.7089682,1729437836.415966,9.706997871398926
2,2,True,['Negative Sentiment'],173,1729437836.415966,1729437847.5861962,11.170230150222778
2,3,False,['Neutral Sentiment'],174,1729437847.5861962,1729437856.021513,8.435316801071167
2,2,True,['Negative Sentiment'],175,1729437856.021513,1729437865.2974405,9.275927543640137
2,3,False,"['Neutral Sentiment', 'Pacing Issues']",176,1729437865.2974405,1729437872.825602,7.528161525726318
2,5,False,['Positive Sentiment'],177,1729437872.825602,1729437881.4954696,8.669867515563965
2,2,True,['Negative Sentiment'],178,1729437881.4954696,1729437891.7852137,10.289744138717651
2,2,True,['Negative Sentiment'],179,1729437891.7852137,1729437900.6128063,8.827592611312866
2,3,False,['Neutral Sentiment'],180,1729437900.6138062,1729437909.6936033,9.07979702949524
2,3,False,['Neutral Sentiment'],181,1729437909.6936033,1729437917.7059722,8.01236891746521
2,3,False,['Neutral Sentiment'],182,1729437917.7059722,1729437927.1466384,9.440666198730469
2,2,True,['Character Dissatisfaction'],183,1729437927.1466384,1729437935.0590916,7.9124531745910645
2,2,True,"['Negative Sentiment', 'Plot Dissatisfaction']",184,1729437935.0590916,1729437944.648918,9.589826345443726
2,5,False,['Positive Sentiment'],185,1729437944.648918,1729437953.5661056,8.917187690734863
2,1,False,['Negative Sentiment'],186,1729437953.5661056,1729437962.005315,8.439209461212158
2,2,True,['Negative Sentiment'],187,1729437962.005315,1729437972.7410345,10.735719442367554
2,2,True,['Negative Sentiment'],188,1729437972.7410345,1729437986.3389118,13.597877264022827
2,2,True,['Negative Sentiment'],189,1729437986.3389118,1729437996.2718356,9.932923793792725
2,2,True,['Repetition (Feeling of Deja Vu)'],190,1729437996.2718356,1729438003.1196997,6.847864151000977
2,4,False,['Positive Sentiment'],191,1729438003.1196997,1729438012.8012257,9.681525945663452
2,3,False,['Neutral Sentiment'],192,1729438012.8012257,1729438020.468088,7.66686224937439
2,4,False,['Positive Sentiment'],193,1729438020.468088,1729438033.3788974,12.910809516906738
2,2,True,['Negative Sentiment'],194,1729438033.3788974,1729438042.0194125,8.640515089035034
2,2,True,['Negative Sentiment'],195,1729438042.0194125,1729438051.0345628,9.015150308609009
2,2,True,['Plot Dissatisfaction'],196,1729438051.0345628,1729438059.641093,8.60653018951416
2,4,False,['Neutral Sentiment'],197,1729438059.641093,1729438068.885257,9.244163990020752
2,4,False,"['Positive Sentiment', 'Plot Satisfaction', 'Character Satisfaction']",198,1729438068.885257,1729438079.75635,10.871093034744263
2,2,True,['Character Dissatisfaction'],199,1729438079.75635,1729438088.2107115,8.45436143875122
2,4,False,['Positive Sentiment'],200,1729438088.2107115,1729438096.0356553,7.824943780899048
2,4,False,"['Positive Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",201,1729438096.0356553,1729438108.26015,12.224494695663452
2,3,False,['Neutral Sentiment'],202,1729438108.26015,1729438116.7357645,8.475614547729492
2,2,True,['Negative Sentiment'],203,1729438116.7357645,1729438126.6468542,9.911089658737183
2,3,False,['Neutral Sentiment'],204,1729438126.6468542,1729438136.997546,10.350691795349121
2,2,True,['Negative Sentiment'],205,1729438136.997546,1729438147.4339643,10.436418294906616
2,2,True,"['Negative Sentiment', 'Character Dissatisfaction']",206,1729438147.4339643,1729438158.1980858,10.764121532440186
2,2,True,['Negative Sentiment'],207,1729438158.1980858,1729438166.6515608,8.453474998474121
2,2,True,"['Negative Sentiment', 'Plot Dissatisfaction']",208,1729438166.6515608,1729438177.8356323,11.18407154083252
2,2,True,['Negative Sentiment'],209,1729438177.8356323,1729438186.1324835,8.29685115814209
2,2,True,['Negative Sentiment'],210,1729438186.1324835,1729438197.2188654,11.086381912231445
2,2,True,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",211,1729438197.2188654,1729438207.3531039,10.134238481521606
2,2,True,['Negative Sentiment'],212,1729438207.3531039,1729438216.8247025,9.471598625183105
2,3,False,['Neutral Sentiment'],213,1729438216.8247025,1729438228.2305617,11.405859231948853
2,2,True,['Character Dissatisfaction'],214,1729438228.2305617,1729438237.9140177,9.68345594406128
2,2,True,['Negative Sentiment'],215,1729438237.9140177,1729438247.70077,9.786752223968506
2,2,True,['Negative Sentiment'],216,1729438247.70077,1729438257.3371274,9.636357545852661
2,4,False,['Neutral Sentiment'],217,1729438257.3371274,1729438268.3403525,11.003225088119507
2,3,False,['Neutral Sentiment'],218,1729438268.3413522,1729438277.2223704,8.881018161773682
2,3,False,['Neutral Sentiment'],219,1729438277.2223704,1729438285.701382,8.479011535644531
2,2,True,"['Negative Sentiment', 'Character Dissatisfaction']",220,1729438285.701382,1729438295.3275788,9.62619686126709
2,3,False,['Neutral Sentiment'],221,1729438295.3275788,1729438304.1756198,8.84804105758667
2,2,True,['Negative Sentiment'],222,1729438304.1756198,1729438312.531458,8.355838060379028
2,2,True,['Negative Sentiment'],223,1729438312.531458,1729438321.461119,8.92966103553772
2,3,False,['Neutral Sentiment'],224,1729438321.461119,1729438331.9533708,10.492251873016357
2,3,False,['Neutral Sentiment'],225,1729438331.9533708,1729438342.8012245,10.847853660583496
2,2,True,['Negative Sentiment'],226,1729438342.8012245,1729438353.0306432,10.229418754577637
2,2,True,['Negative Sentiment'],227,1729438353.0306432,1729438362.217924,9.187280893325806
2,4,False,"['Positive Sentiment', 'Recommendation Willingness']",228,1729438362.217924,1729438372.3668466,10.148922443389893
2,3,False,['Neutral Sentiment'],229,1729438372.3668466,1729438384.9587948,12.59194827079773
2,3,False,['Neutral Sentiment'],230,1729438384.9587948,1729438393.8479598,8.889164924621582
2,3,False,['Neutral Sentiment'],231,1729438393.8479598,1729438403.415745,9.567785263061523
2,3,False,['Neutral Sentiment'],232,1729438403.415745,1729438412.407412,8.991667032241821
2,2,True,['Negative Sentiment'],233,1729438412.407412,1729438421.3325324,8.92512035369873
2,2,True,['Negative Sentiment'],234,1729438421.3325324,1729438430.9508648,9.618332386016846
2,4,False,['General Enjoyment'],235,1729438430.9508648,1729438441.7261348,10.775269985198975
2,2,True,['Negative Sentiment'],236,1729438441.7261348,1729438449.6266232,7.900488376617432
2,3,False,['Neutral Sentiment'],237,1729438449.6266232,1729438461.7629735,12.136350393295288
2,3,False,['Neutral Sentiment'],238,1729438461.7629735,1729438470.6836312,8.920657634735107
2,5,False,['Neutral Sentiment'],239,1729438470.6836312,1729438483.3695302,12.685899019241333
2,2,True,['Negative Sentiment'],240,1729438483.3695302,1729438494.237634,10.868103742599487
2,3,False,['Neutral Sentiment'],241,1729438494.237634,1729438501.9316072,7.6939733028411865
2,2,True,['Character Dissatisfaction'],242,1729438501.9316072,1729438511.6951418,9.763534545898438
2,2,True,['Negative Sentiment'],243,1729438511.6951418,1729438521.708879,10.013737201690674
2,2,True,['Negative Sentiment'],244,1729438521.708879,1729438530.2669435,8.558064460754395
2,1,False,['Negative Sentiment'],245,1729438530.2669435,1729438538.0955193,7.828575849533081
2,4,False,['General Enjoyment'],246,1729438538.0955193,1729438547.4098465,9.314327239990234
2,3,False,['Neutral Sentiment'],247,1729438547.4098465,1729438560.2720842,12.862237691879272
2,3,False,['Neutral Sentiment'],248,1729438560.2728226,1729438569.9258752,9.653052568435669
2,3,False,['Plot Dissatisfaction'],249,1729438569.9258752,1729438579.7068574,9.780982255935669
2,2,True,['Negative Sentiment'],250,1729438579.7068574,1729438589.2213686,9.514511108398438
2,2,True,['Negative Sentiment'],251,1729438589.2213686,1729438598.0987597,8.87739109992981
2,3,False,['Neutral Sentiment'],252,1729438598.0987597,1729438605.2726028,7.173843145370483
2,2,True,['Negative Sentiment'],253,1729438605.2726028,1729438614.4655292,9.192926406860352
2,2,True,['Negative Sentiment'],254,1729438614.4655292,1729438624.5676198,10.10209059715271
2,2,True,['Negative Sentiment'],255,1729438624.5676198,1729438634.4136448,9.846024990081787
2,3,False,['Neutral Sentiment'],256,1729438634.4137988,1729438643.4964411,9.082642316818237
2,3,False,['Neutral Sentiment'],257,1729438643.4969482,1729438652.3855908,8.88864254951477
2,3,False,['Neutral Sentiment'],258,1729438652.3855908,1729438664.057482,11.671891212463379
2,3,False,"['Neutral Sentiment', 'Lack of Engagement']",259,1729438664.057482,1729438673.425136,9.367654085159302
2,2,True,['Negative Sentiment'],260,1729438673.425136,1729438683.0043051,9.579169034957886
2,3,False,['Mixed feelings about pacing'],261,1729438683.004378,1729438690.8809683,7.876590251922607
2,4,False,['Positive Sentiment'],262,1729438690.8809683,1729438700.5940647,9.713096380233765
2,2,True,['Negative Sentiment'],263,1729438700.5940647,1729438711.2606006,10.6665358543396
2,2,True,['Negative Sentiment'],264,1729438711.2606006,1729438720.3308172,9.070216655731201
2,1,False,['Negative Sentiment'],265,1729438720.331153,1729438729.0734904,8.742337465286255
2,2,True,['Plot Dissatisfaction'],266,1729438729.0734904,1729438739.682451,10.608960628509521
2,3,False,['Neutral Sentiment'],267,1729438739.682451,1729438748.7212856,9.038834571838379
2,2,True,['Negative Sentiment'],268,1729438748.7212856,1729438759.3641248,10.642839193344116
2,2,True,['Negative Sentiment'],269,1729438759.3641248,1729438768.3266275,8.962502717971802
2,4,False,['Plot Dissatisfaction'],270,1729438768.3266275,1729438780.9080217,12.58139419555664
2,2,True,['Plot Dissatisfaction'],271,1729438780.9080217,1729438793.500266,12.592244386672974
2,3,False,['Neutral Sentiment'],272,1729438793.500266,1729438802.41402,8.913753986358643
2,3,False,['Neutral Sentiment'],273,1729438802.41402,1729438811.5457761,9.131756067276001
2,2,True,['Negative Sentiment'],274,1729438811.5457761,1729438819.2961237,7.75034761428833
2,2,True,['Character Dissatisfaction'],275,1729438819.2961237,1729438827.998268,8.702144145965576
2,2,True,['Negative Sentiment'],276,1729438827.998268,1729438836.7845564,8.786288499832153
2,2,True,['Negative Sentiment'],277,1729438836.7845564,1729438845.1328416,8.34828519821167
2,2,True,['Negative Sentiment'],278,1729438845.1328416,1729438855.3738358,10.240994215011597
2,2,True,['Negative Sentiment'],279,1729438855.3738358,1729438866.26916,10.895324230194092
2,2,True,['Negative Sentiment'],280,1729438866.26916,1729438875.3719685,9.102808475494385
2,1,False,['Negative Sentiment'],281,1729438875.3719685,1729438883.3891385,8.017169952392578
2,3,False,['Neutral Sentiment'],282,1729438883.3891385,1729438891.808214,8.41907548904419
2,2,True,['Negative Sentiment'],283,1729438891.808214,1729438902.2114706,10.40325665473938
2,2,True,"['Negative Sentiment', 'Plot Dissatisfaction']",284,1729438902.2114706,1729438908.9273677,6.715897083282471
2,4,False,['Positive Sentiment'],285,1729438908.9283679,1729438917.7789001,8.850532293319702
2,3,False,['Neutral Sentiment'],286,1729438917.7789001,1729438928.1731853,10.394285202026367
2,4,False,['Positive Sentiment'],287,1729438928.1741865,1729438937.6240163,9.449829816818237
2,4,False,['General Enjoyment'],288,1729438937.6240163,1729438946.293109,8.669092655181885
2,3,False,['Neutral Sentiment'],289,1729438946.293109,1729438958.1356642,11.842555284500122
2,2,True,['Negative Sentiment'],290,1729438958.1362023,1729438968.2752247,10.13902235031128
2,2,True,['Negative Sentiment'],291,1729438968.2752247,1729438978.644012,10.368787288665771
2,5,False,['Positive Sentiment'],292,1729438978.6445305,1729438987.4970381,8.852507591247559
2,2,True,['Negative Sentiment'],293,1729438987.4975417,1729438997.8260417,10.328500032424927
2,2,True,['Negative Sentiment'],294,1729438997.8260417,1729439006.7342196,8.908177852630615
2,2,True,['Plot Dissatisfaction'],295,1729439006.7342196,1729439017.3397484,10.605528831481934
2,4,False,['Neutral Sentiment'],296,1729439017.3397484,1729439025.9135356,8.573787212371826
